,state,year,labor force,unemployment rate,All Ages SAIPE Poverty Universe,All Ages in Poverty Count,All Ages in Poverty Percent,Under Age 18 SAIPE Poverty Universe,Under Age 18 in Poverty Count,Under Age 18 in Poverty Percent,Ages 5 to 17 in Families SAIPE Poverty Universe,Ages 5 to 17 in Families in Poverty Count,Ages 5 to 17 in Families in Poverty Percent,Under Age 5 SAIPE Poverty Universe,Under Age 5 in Poverty Count,Under Age 5 in Poverty Percent,Median Household Income in Dollars
2121,Wyoming,1997,253828,4.8,513601.5,57421,12,127270,20080,15.3,90571.5,12170,12.6,36253.5,6362,20.4,33197
2122,Wyoming,1998,257589,4.7,477428,54286,11.4,128085,19757,15.4,92700,11664,12.6,30552,6686,21.9,35868
2123,Wyoming,1999,262758,4.6,483116,54214,11.2,126214,19029,15.1,91761,11865,12.9,30443,5949,19.5,37480
2124,Wyoming,2000,266808,3.9,482249,50357,10.4,122420,16966,13.9,89246,9821,11,30072,6003,20,38934
2125,Wyoming,2001,269359,3.8,487077,51201,10.5,121583,16321,13.4,89015,9773,11,30526,5523,18.1,39988
2126,Wyoming,2002,269546,4,491749,52045,10.6,120786,16265,13.5,89382,10041,11.2,30747,5462,17.8,39772
2127,Wyoming,2003,273620,4.3,495253,53279,10.8,115834,16922,14.6,84409,9796,11.6,29899,6334,21.2,41554
2128,Wyoming,2004,274794,3.8,498075,51301,10.3,113055,15492,13.7,81003,8695,10.7,30127,5553,18.4,43785
2129,Wyoming,2005,276527,3.6,492909,52275,10.6,111144,15169,13.6,79819,9129,11.4,30695,5481,17.9,45501
2130,Wyoming,2006,281247,3.2,499934,51728,10.3,118599,16144,13.6,85673,9436,11,32088,5727,17.8,47819
2131,Wyoming,2007,286560,2.8,508841,48149,9.5,123170,15764,12.8,87285,9461,10.8,35355,5500,15.6,52433
2132,Wyoming,2008,293279,3.1,518362,49465,9.5,126455,15079,11.9,88082,8604,9.8,37728,5657,15,54735
2133,Wyoming,2009,300120,6.3,529948,53974,10.2,130004,17176,13.2,89127,9953,11.2,39946,6399,16,54400
2134,Wyoming,2010,303297,6.4,551132,62636,11.4,133251,19861,14.9,93221,11942,12.8,39771,7389,18.6,53757
2135,Wyoming,2011,306815,5.8,554317,62801,11.3,132277,20502,15.5,92809,12405,13.4,38799,7409,19.1,56044
2136,Wyoming,2012,307267,5.3,561478,66879,11.9,131719,20306,15.4,93549,12857,13.7,37653,6746,17.9,55104
2137,Wyoming,2013,306608,4.7,569330,62118,10.9,135769,18331,13.5,97452,11706,12,37911,6012,15.9,58424
2138,Wyoming,2014,306331,4.1,570142,63860,11.2,135961,18580,13.7,97446,11933,12.2,37425,5794,15.5,58291
2139,Wyoming,2015,304775,4.3,572327,60787,10.6,136630,17725,13,98452,11032,11.2,37716,5977,15.8,61213
2140,Wyoming,2016,300922,5.3,571196,62416,10.9,136282,15846,11.6,97941,9774,10,37152,5078,13.7,61686
2141,Wyoming,2017,293347,4.2,571196,62416,10.9,136282,15846,11.6,97941,9774,10,37152,5078,13.7,61686
2142,Puerto Rico,1976,858567,19.6,,,,,,,,,,,,,
2143,Puerto Rico,1977,874025,19.9,,,,,,,,,,,,,
2144,Puerto Rico,1978,890758,18.1,,,,,,,,,,,,,
2145,Puerto Rico,1979,897425,17,,,,,,,,,,,,,
2146,Puerto Rico,1980,916266,17.1,,,,,,,,,,,,,
2147,Puerto Rico,1981,926291,19.9,,,,,,,,,,,,,
2148,Puerto Rico,1982,918100,22.8,,,,,,,,,,,,,
2149,Puerto Rico,1983,953292,23.4,,,,,,,,,,,,,
2150,Puerto Rico,1984,975192,20.7,,,,,,,,,,,,,
2151,Puerto Rico,1985,992272,21.8,,,,,,,,,,,,,
2152,Puerto Rico,1986,1028656,18.9,,,,,,,,,,,,,
2153,Puerto Rico,1987,1057651,16.8,,,,,,,,,,,,,
2154,Puerto Rico,1988,1103349,15,,,,,,,,,,,,,
2155,Puerto Rico,1989,1115021,14.6,,,,,,,,,,,,,
2156,Puerto Rico,1990,1132334,14.2,,,,,,,,,,,,,
2157,Puerto Rico,1991,1168623,16,,,,,,,,,,,,,
2158,Puerto Rico,1992,1190206,16.7,,,,,,,,,,,,,
2159,Puerto Rico,1993,1217804,17,,,,,,,,,,,,,
2160,Puerto Rico,1994,1208343,14.6,,,,,,,,,,,,,
2161,Puerto Rico,1995,1247183,13.7,,,,,,,,,,,,,
2162,Puerto Rico,1996,1283278,13.4,,,,,,,,,,,,,
